,ID,name,is_stock,industry,market
1992,030998,惠特元富0B購01,False,,exchange
1993,030999,台化麥證0A購01,False,,exchange
1994,031000,大成鋼麥證0B購02,False,,exchange
1995,031001,友達麥證0A購03,False,,exchange
1996,031002,彩晶麥證0B購02,False,,exchange
1997,031003,聯成永豐0A購02,False,,exchange
1998,031004,中石化永豐0A購01,False,,exchange
1999,031005,中興電永豐0A購01,False,,exchange
2000,031006,直得永豐0A購02,False,,exchange
2001,031007,旺宏永豐0A購01,False,,exchange
2002,031008,華邦電永豐0A購02,False,,exchange
2003,031009,致茂永豐0A購02,False,,exchange
2004,031010,億光永豐0A購01,False,,exchange
2005,031011,友達永豐0A購02,False,,exchange
2006,031012,京元電永豐0A購01,False,,exchange
2007,031013,萬海永豐0A購01,False,,exchange
2008,031014,聯陽永豐0A購02,False,,exchange
2009,031015,群創永豐0A購05,False,,exchange
2010,031016,瀚宇博永豐0A購01,False,,exchange
2011,031017,瑞祺永豐0A購02,False,,exchange
2012,031018,鈺齊永豐0A購01,False,,exchange
2013,031019,聯成凱基0A購01,False,,exchange
2014,031020,華紙凱基0A購01,False,,exchange
2015,031021,東鋼凱基0A購01,False,,exchange
2016,031022,旺宏凱基0A購04,False,,exchange
2017,031023,華邦電凱基0A購06,False,,exchange
2018,031024,華邦電凱基0A購07,False,,exchange
2019,031025,致茂凱基0B購01,False,,exchange
2020,031026,南亞科凱基14購01,False,,exchange
2021,031027,友達凱基0A購05,False,,exchange
2022,031028,友達凱基0B購05,False,,exchange
2023,031029,鼎元凱基0B購01,False,,exchange
2024,031030,美律凱基0A購02,False,,exchange
2025,031031,京元電凱基0A購01,False,,exchange
2026,031032,聯發科凱基0A購07,False,,exchange
2027,031033,聯發科凱基0B購05,False,,exchange
2028,031034,義隆凱基0A購02,False,,exchange
2029,031035,華新科凱基0A購03,False,,exchange
2030,031036,長榮航凱基0A購03,False,,exchange
2031,031037,聯陽凱基0A購01,False,,exchange
2032,031038,聯詠凱基12購02,False,,exchange
2033,031039,群創凱基0A購04,False,,exchange
2034,031040,群創凱基0B購07,False,,exchange
2035,031041,乙盛凱基0A購03,False,,exchange
2036,031042,祥碩凱基0A購01,False,,exchange
2037,031043,彩晶凱基0B購04,False,,exchange
2038,031044,同欣電凱基0A購02,False,,exchange
2039,031045,瑞祺凱基0A購02,False,,exchange
2040,031046,元石油元大0B購04,False,,exchange
2041,031047,中鋼元大0A購01,False,,exchange
2042,031048,中鋼元大0C購01,False,,exchange
2043,031049,大成鋼元大0A購06,False,,exchange
2044,031050,光磊元大0A購01,False,,exchange
2045,031051,光磊元大0C購01,False,,exchange
2046,031052,華邦電元大0A購02,False,,exchange
2047,031053,華邦電元大0A購03,False,,exchange
2048,031054,瑞昱元大0A購03,False,,exchange
2049,031055,凌陽元大0A購03,False,,exchange
2050,031056,友達元大0A購05,False,,exchange
2051,031057,友達元大0A購06,False,,exchange
2052,031058,聯發科元大0A購10,False,,exchange
2053,031059,聯發科元大0C購06,False,,exchange
2054,031060,強茂元大0A購02,False,,exchange
2055,031061,強茂元大0C購02,False,,exchange
2056,031062,冠德元大0A購01,False,,exchange
2057,031063,長榮元大0A購15,False,,exchange
2058,031064,聯陽元大0A購01,False,,exchange
2059,031065,聯陽元大0B購01,False,,exchange
2060,031066,嘉晶元大0B購01,False,,exchange
2061,031067,嘉晶元大0C購02,False,,exchange
2062,031068,聯詠元大0A購05,False,,exchange
2063,031069,京鼎元大0A購02,False,,exchange
2064,031070,群創元大0B購06,False,,exchange
2065,031071,群創元大12購03,False,,exchange
2066,031072,華擎元大0B購01,False,,exchange
2067,031073,和碩元大0A購01,False,,exchange
2068,031074,和碩元大0B購01,False,,exchange
2069,031075,乙盛元大11購02,False,,exchange
2070,031076,帆宣元大0A購01,False,,exchange
2071,031077,盛群元大0A購02,False,,exchange
2072,031078,瑞祺元大0A購01,False,,exchange
2073,031079,復盛元大0A購02,False,,exchange
2074,031080,惠特元大0A購03,False,,exchange
2075,031081,惠特元大0B購02,False,,exchange
2076,031082,致新元大0C購01,False,,exchange
2077,031083,臺股指元大11購07,False,,exchange
2078,031084,臺股指元大11購08,False,,exchange
2079,031085,臺股指元大11購09,False,,exchange
2080,031086,上証2X群益0A購01,False,,exchange
2081,031087,聯成群益0B購02,False,,exchange
2082,031088,聯成群益0B購03,False,,exchange
2083,031089,新纖群益0A購01,False,,exchange
2084,031090,亞德客群益0A購01,False,,exchange
2085,031091,華新群益0A購02,False,,exchange
2086,031092,永豐餘群益0B購01,False,,exchange
2087,031093,燁輝群益0B購01,False,,exchange
2088,031094,新光鋼群益0B購01,False,,exchange
2089,031095,台積電群益12購01,False,,exchange
2090,031096,友訊群益0B購01,False,,exchange
2091,031097,旺宏群益0C購02,False,,exchange
2092,031098,旺宏群益0C購03,False,,exchange
2093,031099,光磊群益0B購01,False,,exchange
2094,031100,華邦電群益0B購03,False,,exchange
2095,031101,華邦電群益0C購01,False,,exchange
2096,031102,億光群益0A購01,False,,exchange
2097,031103,南亞科群益0B購04,False,,exchange
2098,031104,聯發科群益0A購01,False,,exchange
2099,031105,聯發科群益0A購02,False,,exchange
2100,031106,華新科群益0A購02,False,,exchange
2101,031107,長榮群益0B購07,False,,exchange
2102,031108,長榮群益11購02,False,,exchange
2103,031109,裕民群益0B購01,False,,exchange
2104,031110,長榮航群益0B購01,False,,exchange
2105,031111,亞光群益0B購01,False,,exchange
2106,031112,聯鈞群益0B購01,False,,exchange
2107,031113,牧德群益0A購01,False,,exchange
2108,031114,TPK群益0A購01,False,,exchange
2109,031115,正文群益0B購01,False,,exchange
2110,031116,緯穎群益0A購01,False,,exchange
2111,031117,南茂群益0A購01,False,,exchange
2112,031118,新纖統一0B購02,False,,exchange
2113,031119,中鋼統一0C購01,False,,exchange
2114,031120,大成鋼統一0C購01,False,,exchange
2115,031121,新光鋼統一0C購01,False,,exchange
2116,031122,聯電統一0C購01,False,,exchange
2117,031123,友達統一0C購01,False,,exchange
2118,031124,全新統一0C購01,False,,exchange
2119,031125,華新科統一11購01,False,,exchange
2120,031126,長榮統一0C購04,False,,exchange
2121,031127,聯陽統一0C購01,False,,exchange
2122,031128,嘉晶統一0C購01,False,,exchange
2123,031129,聯詠統一0C購03,False,,exchange
2124,031130,群創統一0C購03,False,,exchange
2125,031131,群創統一0C購04,False,,exchange
2126,031132,群創統一0C購05,False,,exchange
2127,031133,力成統一0C購01,False,,exchange
2128,031134,力成統一0C購02,False,,exchange
2129,031135,復盛統一0B購02,False,,exchange
2130,031136,滬深2X日盛0A購01,False,,exchange
2131,031137,中鋼日盛0A購01,False,,exchange
2132,031138,中鋼日盛0B購01,False,,exchange
2133,031139,東鋼日盛0B購01,False,,exchange
2134,031140,旺宏台新0A購01,False,,exchange
2135,031141,華碩富邦0B購01,False,,exchange
2136,031142,聯發科富邦0C購05,False,,exchange
2137,031143,南茂富邦0A購02,False,,exchange
2138,031144,台灣50兆豐0B購01,False,,exchange
2139,031145,台苯兆豐0A購01,False,,exchange
2140,031146,聯電兆豐0C購01,False,,exchange
2141,031147,聯發科兆豐0A購05,False,,exchange
2142,031148,強茂兆豐0B購02,False,,exchange
2143,031149,奇鋐兆豐0A購01,False,,exchange
2144,031150,禾伸堂兆豐0B購01,False,,exchange
2145,031151,京鼎兆豐0A購02,False,,exchange
2146,031152,瀚宇博兆豐0B購01,False,,exchange
2147,031153,同欣電兆豐0A購01,False,,exchange
2148,031154,明基材兆豐0A購01,False,,exchange
2149,031155,世紀鋼兆豐0B購01,False,,exchange
2150,031161,長榮國泰0C購01,False,,exchange
2151,031162,長榮國泰0C購02,False,,exchange
2152,031163,萬海國泰0C購01,False,,exchange
2153,031164,聯詠國泰0C購01,False,,exchange
2154,031165,彩晶國泰0C購02,False,,exchange
2155,031166,道瓊指中信0C購02,False,,exchange
2156,031167,永豐餘中信0A購01,False,,exchange
2157,031168,長榮中信11購02,False,,exchange
2158,031169,群創中信0C購02,False,,exchange
2159,031170,台聚永豐0A購01,False,,exchange
2160,031171,亞聚永豐0A購01,False,,exchange
2161,031172,台達化永豐0A購01,False,,exchange
2162,031173,國喬永豐0A購01,False,,exchange
2163,031174,南紡永豐0A購02,False,,exchange
2164,031175,大亞永豐0A購01,False,,exchange
2165,031176,榮成永豐0A購01,False,,exchange
2166,031177,燁輝永豐0A購02,False,,exchange
2167,031178,泰豐永豐0A購02,False,,exchange
2168,031179,台橡永豐0A購01,False,,exchange
2169,031180,友達永豐0A購03,False,,exchange
2170,031181,長榮永豐0A購04,False,,exchange
2171,031182,萬海永豐0A購02,False,,exchange
2172,031183,神基永豐0A購01,False,,exchange
2173,031184,神基永豐0A購02,False,,exchange
2174,031185,群創永豐0A購06,False,,exchange
2175,031186,群創永豐0A購07,False,,exchange
2176,031187,正文永豐0A購01,False,,exchange
2177,031188,祥碩永豐0A購01,False,,exchange
2178,031189,彩晶永豐0A購02,False,,exchange
2179,031190,彩晶永豐0A購03,False,,exchange
2180,031191,永豐餘兆豐0A購01,False,,exchange
2181,031192,燁輝兆豐0A購01,False,,exchange
2182,031193,旺宏兆豐0A購01,False,,exchange
2183,031194,億光兆豐0A購01,False,,exchange
2184,031195,南亞科兆豐0A購01,False,,exchange
2185,031196,長榮兆豐0A購02,False,,exchange
2186,031197,彩晶兆豐0A購03,False,,exchange
2187,031198,元金2X凱基0B購02,False,,exchange
2188,031199,台聚凱基0A購02,False,,exchange
2189,031200,華夏凱基0B購02,False,,exchange
2190,031201,亞聚凱基0B購01,False,,exchange
2191,031202,台達化凱基0A購02,False,,exchange
2192,031203,華城凱基0A購01,False,,exchange
2193,031204,直得凱基0A購01,False,,exchange
2194,031205,榮成凱基0A購02,False,,exchange
2195,031206,中鋼凱基0B購01,False,,exchange
2196,031207,東鋼凱基0B購04,False,,exchange
2197,031208,燁輝凱基0A購01,False,,exchange
2198,031209,聯電凱基0A購08,False,,exchange
2199,031210,旺宏凱基0A購05,False,,exchange
2200,031211,華邦電凱基0B購02,False,,exchange
2201,031212,凌陽凱基0A購03,False,,exchange
2202,031213,友達凱基12購01,False,,exchange
2203,031214,全新凱基0A購02,False,,exchange
2204,031215,強茂凱基0A購02,False,,exchange
2205,031216,長榮凱基0A購11,False,,exchange
2206,031217,長榮凱基0B購06,False,,exchange
2207,031218,萬海凱基0A購02,False,,exchange
2208,031219,萬海凱基0B購01,False,,exchange
2209,031220,智原凱基0A購01,False,,exchange
2210,031221,聯鈞凱基0A購01,False,,exchange
2211,031222,群創凱基12購01,False,,exchange
2212,031223,立積凱基0A購04,False,,exchange
2213,031224,瀚宇博凱基0A購01,False,,exchange
2214,031225,彩晶凱基12購02,False,,exchange
2215,031226,寶成凱基0A購01,False,,exchange
2216,031227,臺股指凱基0B購06,False,,exchange
2217,031228,臺股指凱基0C購24,False,,exchange
2218,031229,深中小群益0B購01,False,,exchange
2219,031230,道瓊反群益12購01,False,,exchange
2220,031231,台聚群益0A購01,False,,exchange
2221,031232,國喬群益0B購01,False,,exchange
2222,031233,中石化群益0B購02,False,,exchange
2223,031234,南紡群益0A購04,False,,exchange
2224,031235,力山群益0A購01,False,,exchange
2225,031236,正隆群益0A購01,False,,exchange
2226,031237,華紙群益0A購02,False,,exchange
2227,031238,東鋼群益0B購01,False,,exchange
2228,031239,允強群益0A購01,False,,exchange
2229,031240,廣宇群益0C購02,False,,exchange
2230,031241,華邦電群益0B購04,False,,exchange
2231,031242,金像電群益0A購01,False,,exchange
2232,031243,技嘉群益0B購01,False,,exchange
2233,031244,南亞科群益0B購05,False,,exchange
2234,031245,友達群益0A購04,False,,exchange
2235,031246,友達群益0A購05,False,,exchange
2236,031247,長榮群益11購03,False,,exchange
2237,031248,長榮群益12購01,False,,exchange
2238,031249,萬海群益0A購03,False,,exchange
2239,031250,新光金群益0B購03,False,,exchange
2240,031251,健和興群益0A購02,False,,exchange
2241,031252,大立光群益12購01,False,,exchange
2242,031253,玉晶光群益14購01,False,,exchange
2243,031254,群創群益0A購05,False,,exchange
2244,031255,群創群益0C購03,False,,exchange
2245,031256,群創群益11購01,False,,exchange
2246,031257,群創群益14購01,False,,exchange
2247,031258,群創群益14購02,False,,exchange
2248,031259,康普群益0C購01,False,,exchange
2249,031260,立積群益0C購03,False,,exchange
2250,031261,彩晶群益0A購01,False,,exchange
2251,031262,彩晶群益0A購02,False,,exchange
2252,031263,中興電統一0C購01,False,,exchange
2253,031264,大亞統一0C購01,False,,exchange
2254,031265,聯電統一0C購02,False,,exchange
2255,031266,台積電統一0A購12,False,,exchange
2256,031267,華邦電統一0C購02,False,,exchange
2257,031268,友達統一0C購02,False,,exchange
2258,031269,長榮統一0C購05,False,,exchange
2259,031270,長榮統一12購01,False,,exchange
2260,031271,萬海統一0C購02,False,,exchange
2261,031272,欣興統一0B購04,False,,exchange
2262,031273,群創統一0C購06,False,,exchange
2263,031274,群創統一0C購07,False,,exchange
2264,031275,貿聯統一0C購01,False,,exchange
2265,031276,國光生統一0C購01,False,,exchange
2266,031277,松翰統一0C購02,False,,exchange
2267,031278,彩晶統一0C購02,False,,exchange
2268,031279,彩晶統一0C購03,False,,exchange
2269,031280,瑞祺統一0C購01,False,,exchange
2270,031281,瑞祺統一0C購02,False,,exchange
2271,031282,惠特統一0B購02,False,,exchange
2272,031283,矽創統一0C購01,False,,exchange
2273,031284,華邦電日盛0A購03,False,,exchange
2274,031285,華邦電日盛0B購02,False,,exchange
2275,031286,群創日盛0A購04,False,,exchange
2276,031287,群創日盛0B購02,False,,exchange
2277,031288,長榮台新0A購03,False,,exchange
2278,031289,聯陽元富0C購02,False,,exchange
2279,031290,群創元富0A購10,False,,exchange
2280,031291,群創元富0B購02,False,,exchange
2281,031292,祥碩元富0A購01,False,,exchange
2282,031293,華邦電康和11購01,False,,exchange
2283,031294,萬海康和0A購01,False,,exchange
2284,031295,聯陽康和11購01,False,,exchange
2285,031296,群創康和0A購04,False,,exchange
2286,031297,彩晶康和0A購01,False,,exchange
2287,031298,中興電麥證0B購01,False,,exchange
2288,031299,南亞科麥證0A購01,False,,exchange
2289,031300,友達麥證0A購04,False,,exchange
2290,031301,國泰金麥證0B購01,False,,exchange
2291,031302,大立光麥證0C購03,False,,exchange
2292,031303,彩晶麥證0A購01,False,,exchange
2293,031304,祥碩國票0A購05,False,,exchange
2294,031305,為升富邦0C購01,False,,exchange
2295,031306,台積電富邦11購02,False,,exchange
2296,031307,億光富邦0C購01,False,,exchange
2297,031308,漢唐富邦0C購01,False,,exchange
2298,031309,美利達富邦0B購01,False,,exchange
2299,03130P,滬深2X元富07售01,False,,exchange
2300,031310,滬深2X元大0A購06,False,,exchange
2301,031311,深中小元大0A購01,False,,exchange
2302,031312,A50正2元大0A購04,False,,exchange
2303,031313,SGBR2X元大0A購02,False,,exchange
2304,031314,台聚元大0A購04,False,,exchange
2305,031315,亞聚元大0A購02,False,,exchange
2306,031316,台苯元大0A購01,False,,exchange
2307,031317,聯成元大0B購01,False,,exchange
2308,031318,中石化元大0C購01,False,,exchange
2309,031319,力山元大0B購01,False,,exchange
2310,03131P,南亞科元富07售02,False,,exchange
2311,031320,正隆元大0B購01,False,,exchange
2312,031321,永豐餘元大0A購02,False,,exchange
2313,031322,聯電元大0A購08,False,,exchange
2314,031323,台達電元大0A購01,False,,exchange
2315,031324,台達電元大11購01,False,,exchange
2316,031325,台積電元大0A購10,False,,exchange
2317,031326,友訊元大0A購02,False,,exchange
2318,031327,旺宏元大0A購03,False,,exchange
2319,031328,友達元大0A購07,False,,exchange
2320,031329,友達元大0C購07,False,,exchange
2321,031330,建準元大0A購01,False,,exchange
2322,031331,聯發科元大0A購11,False,,exchange
2323,031332,全新元大0A購05,False,,exchange
2324,031333,全新元大0C購01,False,,exchange
2325,031334,長榮元大0A購16,False,,exchange
2326,031335,長榮元大12購03,False,,exchange
2327,031336,萬海元大0C購03,False,,exchange
2328,031337,神基元大0A購01,False,,exchange
2329,031338,聯陽元大0A購02,False,,exchange
2330,031339,聯鈞元大0A購01,False,,exchange
2331,031340,群創元大0A購09,False,,exchange
2332,031341,群創元大0A購10,False,,exchange
2333,031342,群創元大0A購11,False,,exchange
2334,031343,晶相光元大0A購01,False,,exchange
2335,031344,智易元大0C購02,False,,exchange
2336,031345,立積元大0A購06,False,,exchange
2337,031346,界霖元大0A購01,False,,exchange
2338,031347,精成科元大0A購01,False,,exchange
2339,031348,帆宣元大0A購02,False,,exchange
2340,031349,瑞祺元大0A購02,False,,exchange
2341,03134P,台積電中信07售05,False,,exchange
2342,031350,華東元大0A購01,False,,exchange
2343,031351,寶成元大0B購01,False,,exchange
2344,031352,臺股指元大0A購29,False,,exchange
2345,031353,臺股指元大0A購30,False,,exchange
2346,031354,臺股指元大0A購31,False,,exchange
2347,031355,晶技國泰0C購02,False,,exchange
2348,031356,祥碩國泰0C購01,False,,exchange
2349,031357,力麗中信0A購01,False,,exchange
2350,031358,大成鋼中信0A購01,False,,exchange
2351,031359,燿華中信0B購01,False,,exchange
2352,031360,友達中信0A購07,False,,exchange
2353,031361,長榮中信0A購03,False,,exchange
2354,031362,彩晶中信0A購02,False,,exchange
2355,031363,彩晶中信0A購03,False,,exchange
2356,031364,嘉聯益中信0A購01,False,,exchange
2357,031365,南亞永豐0A購01,False,,exchange
2358,031366,正隆永豐0A購02,False,,exchange
2359,031367,中鋼永豐0A購02,False,,exchange
2360,031368,聯電永豐11購01,False,,exchange
2361,031369,華邦電永豐0A購03,False,,exchange
2362,031370,瑞昱永豐0A購02,False,,exchange
2363,031371,聯發科永豐0A購02,False,,exchange
2364,031372,長榮永豐0A購05,False,,exchange
2365,031373,長榮航永豐0A購01,False,,exchange
2366,031374,晶技永豐0A購01,False,,exchange
2367,031375,創意永豐0A購01,False,,exchange
2368,031376,合勤控永豐0A購01,False,,exchange
2369,031377,嘉聯益永豐0A購01,False,,exchange
2370,031378,宏全永豐0A購02,False,,exchange
2371,031379,大亞統一0B購02,False,,exchange
2372,031380,永豐餘統一0B購01,False,,exchange
2373,031381,榮成統一0A購02,False,,exchange
2374,031382,中鋼統一0C購02,False,,exchange
2375,031383,東鋼統一0C購03,False,,exchange
2376,031384,燁輝統一0B購01,False,,exchange
2377,031385,新光鋼統一0C購02,False,,exchange
2378,031386,友達統一0B購05,False,,exchange
2379,031387,友達統一0C購03,False,,exchange
2380,031388,友達統一0C購04,False,,exchange
2381,031389,長榮統一0B購08,False,,exchange
2382,031390,信邦統一0C購01,False,,exchange
2383,031391,彩晶統一0C購04,False,,exchange
2384,031392,中興電日盛0A購01,False,,exchange
2385,031393,國巨日盛0A購03,False,,exchange
2386,031394,長榮日盛0A購02,False,,exchange
2387,031395,大立光日盛0A購01,False,,exchange
2388,031396,世紀鋼日盛0A購01,False,,exchange
2389,031397,華邦電台新0A購01,False,,exchange
2390,031398,台聚兆豐0A購01,False,,exchange
2391,031399,聯成兆豐0A購01,False,,exchange
2392,031400,華邦電兆豐0B購01,False,,exchange
2393,031401,宏碁兆豐0A購01,False,,exchange
2394,031402,友達兆豐0C購01,False,,exchange
2395,031403,宏達電兆豐0A購01,False,,exchange
2396,031404,慧洋兆豐0A購01,False,,exchange
2397,031405,新光金兆豐0A購01,False,,exchange
2398,031406,祥碩兆豐0B購01,False,,exchange
2399,031407,中石化凱基0C購01,False,,exchange
2400,031408,遠東新凱基0A購01,False,,exchange
2401,031409,華新凱基0B購01,False,,exchange
2402,031410,台玻凱基0A購01,False,,exchange
2403,031411,華紙凱基0A購02,False,,exchange
2404,031412,華紙凱基0B購01,False,,exchange
2405,031413,永豐餘凱基0B購01,False,,exchange
2406,031414,中鋼凱基0C購01,False,,exchange
2407,031415,中鋼凱基12購01,False,,exchange
2408,031416,中鋼凱基14購01,False,,exchange
2409,031417,允強凱基0A購01,False,,exchange
2410,031418,裕隆凱基0A購01,False,,exchange
2411,031419,聯電凱基0C購03,False,,exchange
2412,031420,聯電凱基14購01,False,,exchange
2413,031421,國巨凱基0A購04,False,,exchange
2414,031422,廣宇凱基0A購03,False,,exchange
2415,031423,友訊凱基0A購02,False,,exchange
2416,031424,旺宏凱基0B購03,False,,exchange
2417,031425,華邦電凱基0B購03,False,,exchange
2418,031426,華邦電凱基0C購02,False,,exchange
2419,031427,瑞昱凱基0A購02,False,,exchange
2420,031428,聯發科凱基0B購06,False,,exchange
2421,031429,長榮凱基0A購13,False,,exchange
2422,031430,長榮凱基0A購14,False,,exchange
2423,031431,新興凱基0A購01,False,,exchange
2424,031432,長榮航凱基0A購04,False,,exchange
2425,031433,欣興凱基0A購03,False,,exchange
2426,031434,晶技凱基0B購01,False,,exchange
2427,031435,祥碩凱基0A購02,False,,exchange
2428,031436,嘉聯益凱基0A購02,False,,exchange
2429,031437,世紀鋼凱基0A購01,False,,exchange
2430,031438,華新麥證0B購01,False,,exchange
2431,031439,大亞麥證0B購01,False,,exchange
2432,031440,大成鋼麥證0C購01,False,,exchange
2433,031441,華邦電麥證0C購01,False,,exchange
2434,031442,佳世達麥證0C購01,False,,exchange
2435,031443,矽統麥證0B購01,False,,exchange
2436,031444,宏達電麥證0C購01,False,,exchange
2437,031445,慧洋麥證0A購01,False,,exchange
2438,031446,立積麥證0A購01,False,,exchange
2439,031447,A50正2元富11購01,False,,exchange
2440,031448,華紙元富0A購01,False,,exchange
2441,031449,華紙元富0B購01,False,,exchange
2442,031450,東鋼元富0A購02,False,,exchange
2443,031451,萬海元富0A購02,False,,exchange
2444,031452,萬海元富0B購01,False,,exchange
2445,031453,祥碩元富0C購01,False,,exchange
2446,031454,台苯群益0A購01,False,,exchange
2447,031455,中鋼群益0B購03,False,,exchange
2448,031456,大成鋼群益0C購01,False,,exchange
2449,031457,裕隆群益0A購01,False,,exchange
2450,031458,宏碁群益0B購02,False,,exchange
2451,031459,矽統群益0B購02,False,,exchange
2452,031460,漢唐群益0A購01,False,,exchange
2453,031461,宏達電群益0C購02,False,,exchange
2454,031462,長榮航群益0B購02,False,,exchange
2455,031463,潤泰全群益0B購01,False,,exchange
2456,031464,大立光群益11購01,False,,exchange
2457,031465,新日興群益0B購01,False,,exchange
2458,031466,晶相光群益0B購02,False,,exchange
2459,031467,臻鼎群益0C購01,False,,exchange
2460,031468,嘉聯益群益0B購02,False,,exchange
2461,031469,台表科群益0A購01,False,,exchange
2462,031470,鈺齊群益0B購01,False,,exchange
2463,031471,百和群益0A購01,False,,exchange
2464,031472,臺股指群益0A購07,False,,exchange
2465,031473,中鋼國票0B購01,False,,exchange
2466,031474,東鋼國票0B購02,False,,exchange
2467,031475,大成鋼國票0B購01,False,,exchange
2468,031476,華邦電國票0B購01,False,,exchange
2469,031477,南亞科國票0B購01,False,,exchange
2470,031478,長榮國票0B購01,False,,exchange
2471,031479,萬海國票0B購01,False,,exchange
2472,031480,台灣50元大11購03,False,,exchange
2473,031481,台灣50元大11購04,False,,exchange
2474,031482,台灣50元大11購05,False,,exchange
2475,031483,國喬元大0C購02,False,,exchange
2476,031484,聯成元大0A購02,False,,exchange
2477,031485,中石化元大0A購03,False,,exchange
2478,031486,新纖元大0C購01,False,,exchange
2479,031487,南紡元大0A購02,False,,exchange
2480,031488,力鵬元大0A購01,False,,exchange
2481,031489,中鋼元大0A購02,False,,exchange
2482,031490,中鋼元大0A購03,False,,exchange
2483,031491,大成鋼元大0A購07,False,,exchange
2484,031492,大成鋼元大0C購01,False,,exchange
2485,031493,泰豐元大0B購01,False,,exchange
2486,031494,聯電元大0A購09,False,,exchange
2487,031495,聯電元大0A購10,False,,exchange
2488,031496,台揚元大0A購01,False,,exchange
2489,031497,台揚元大0B購01,False,,exchange
2490,031498,台積電元大0A購11,False,,exchange
2491,031499,台積電元大0A購12,False,,exchange
2492,031500,台積電元大11購09,False,,exchange
2493,031501,旺宏元大0A購04,False,,exchange
2494,031502,旺宏元大0A購05,False,,exchange
2495,031503,華邦電元大0A購05,False,,exchange
2496,031504,華邦電元大12購02,False,,exchange
2497,031505,宏碁元大0A購02,False,,exchange
2498,031506,宏碁元大12購02,False,,exchange
2499,031507,友達元大0A購08,False,,exchange
2500,031508,友達元大0A購09,False,,exchange
2501,031509,友達元大11購02,False,,exchange
2502,031510,聯發科元大0A購12,False,,exchange
2503,031511,聯發科元大0A購13,False,,exchange
2504,031512,聯發科元大0B購02,False,,exchange
2505,031513,志聖元大0A購01,False,,exchange
2506,031514,聯詠元大0A購06,False,,exchange
2507,031515,聯詠元大0A購07,False,,exchange
2508,031516,玉晶光元大11購02,False,,exchange
2509,031517,正文元大0A購01,False,,exchange
2510,031518,祥碩元大0A購02,False,,exchange
2511,031519,力成元大0A購01,False,,exchange
2512,031520,矽創元大12購01,False,,exchange
2513,031521,鈺齊元大0A購01,False,,exchange
2514,031522,宏全元大0B購01,False,,exchange
2515,031523,茂順元大0B購01,False,,exchange
2516,031524,廣宇康和11購01,False,,exchange
2517,031525,智原康和11購01,False,,exchange
2518,031526,乙盛康和11購01,False,,exchange
2519,031527,南亞富邦0C購01,False,,exchange
2520,031528,永豐餘富邦0C購01,False,,exchange
2521,031529,中鋼富邦0A購01,False,,exchange
2522,031530,燁輝富邦0A購01,False,,exchange
2523,031531,鴻海富邦0C購02,False,,exchange
2524,031532,國巨富邦0C購02,False,,exchange
2525,031533,台積電富邦0C購03,False,,exchange
2526,031534,台航富邦0C購01,False,,exchange
2527,031535,彩晶富邦0A購01,False,,exchange
2528,031536,臺股指富邦0C購01,False,,exchange
2529,031537,中鋼永豐0A購03,False,,exchange
2530,031538,東鋼永豐0A購03,False,,exchange
2531,031539,大成鋼永豐0A購03,False,,exchange
2532,031540,鴻海永豐0A購04,False,,exchange
2533,031541,台積電永豐0A購02,False,,exchange
2534,031542,華新科永豐0A購01,False,,exchange
2535,031543,長榮永豐0A購06,False,,exchange
2536,031544,大立光永豐0A購02,False,,exchange
2537,031545,華新中信0A購01,False,,exchange
2538,031546,和桐中信0A購01,False,,exchange
2539,031547,中鋼中信0A購02,False,,exchange
2540,031548,大成鋼中信0A購02,False,,exchange
2541,031549,長榮中信0C購03,False,,exchange
2542,031550,矽格中信0B購01,False,,exchange
2543,031551,致新中信0A購01,False,,exchange
2544,031552,華邦電國泰0C購01,False,,exchange
2545,031553,滬深2X群益0A購03,False,,exchange
2546,031554,元油反群益0A購01,False,,exchange
2547,031555,道瓊銀群益0A購02,False,,exchange
2548,031556,中鋼群益0B購04,False,,exchange
2549,031557,中鋼群益0C購01,False,,exchange
2550,031558,玉晶光群益0C購01,False,,exchange
2551,031559,台積電第一14購03,False,,exchange
2552,031560,聯發科第一14購01,False,,exchange
2553,031561,T50反1凱基11購03,False,,exchange
2554,031562,T50反1凱基11購04,False,,exchange
2555,031563,國喬凱基11購01,False,,exchange
2556,031564,新纖凱基0B購01,False,,exchange
2557,031565,岱宇凱基0B購01,False,,exchange
2558,031566,華榮凱基0A購01,False,,exchange
2559,031567,中鋼凱基0A購03,False,,exchange
2560,031568,中鋼凱基0B購02,False,,exchange
2561,031569,中鋼凱基14購02,False,,exchange
2562,031570,大成鋼凱基0A購03,False,,exchange
2563,031571,新光鋼凱基12購01,False,,exchange
2564,031572,台揚凱基0B購01,False,,exchange
2565,031573,台積電凱基14購04,False,,exchange
2566,031574,華邦電凱基0A購09,False,,exchange
2567,031575,華邦電凱基0C購03,False,,exchange
2568,031576,矽統凱基0A購01,False,,exchange
2569,031577,台光電凱基0A購01,False,,exchange
2570,031578,南亞科凱基0A購03,False,,exchange
2571,031579,友達凱基0A購06,False,,exchange
2572,031580,友達凱基0B購06,False,,exchange
2573,031581,志聖凱基0B購01,False,,exchange
2574,031582,長榮凱基0A購15,False,,exchange
2575,031583,長榮凱基11購01,False,,exchange
2576,031584,長榮凱基14購03,False,,exchange
2577,031585,長榮航凱基12購01,False,,exchange
